INSEE_CODE;TOWN;DEPARTMENT;LATITUDE;LONGITUDE;ALTITUDE;MONTH;TEMP_MAX;TEMP_MIN;AVG_TEMP
551790;ERNEVILLE AUX BOIS_SAPC;55;48.7495;5.403833;313;11;11.8;-1.1;5.43
552110;GINCREY;55;49.265;5.556667;220;11;11.6;-1.5;5.2
552480;HOUDELAINCOURT;55;48.563;5.5055;390;11;11.5;1.6;6.12
552790;LANEUVILLE;55;49.485;5.161667;170;11;11.5;3.0;6.6
553280;MAXEY-SUR-VAISE;55;48.538167;5.668833;256;11;12.4;1.6;6.44
553280;MAXEY SA;55;48.536667;5.67;250;11;7.9;-1.7;3.48
553640;MOUZAY;55;49.460167;5.209167;166;11;11.8;1.3;6.62
553860;NONSARD;55;48.934167;5.763833;230;11;11.9;1.6;6.47
554270;REVIGNY-SUR-ORN;55;48.823333;4.973333;145;11;12.8;-0.6;6.18
554430;ROUVRES-EN-WOEVRE;55;49.224667;5.6875;226;11;11.4;2.2;6.48
554670;SAMPIGNY;55;48.831667;5.51;234;11;4.9;-1.2;1.3
554840;SEPTSARGES;55;49.276333;5.155;293;11;11.3;-1.3;5.92
554980;SOUILLY;55;49.056667;5.305;279;11;11.5;-1.1;5.03
555020;STENAY;55;49.493333;5.178333;165;11;11.9;-0.8;5.43
555170;TRIAUCOURT_SAPC;55;48.983167;5.065167;185;11;12.6;2.4;7.16
555310;VASSINCOURT;55;48.808667;5.033167;187;11;12.8;-0.2;6.87
555510;VIGNEULLES;55;48.993333;5.715;250;11;11.5;-1.8;5.56
555620;VILLERS LE SEC;55;48.616667;5.286667;304;11;11.3;-1.5;4.43
550010;ABAINVILLE;55;48.528;5.498667;298;12;7.4;-3.9;1.5
550140;AUBREVILLE_SAPC;55;49.133833;5.0935;202;12;11.5;-4.1;4.08
550410;BEHONNE_SAPC;55;48.795667;5.1885;301;12;11.2;-3.1;3.93
550600;BONZEE_SAPC;55;49.092833;5.601167;235;12;11.2;-4.3;4.08
550670;BOVIOLLES;55;48.648667;5.415;272;12;8.3;1.3;4.8
550730;BRAS-SUR-MEUSE;55;49.208333;5.379167;194;12;8.3;0.9;4.87
551080;CHAUMONT - SA;55;48.926667;5.255;240;12;7.3;-2.0;2.76
551080;CHAUMONT_SAPC;55;48.931333;5.264667;294;12;10.6;-3.4;3.67
551230;CONDE_SAPC;55;48.867167;5.182167;265;12;11.3;-3.0;4.33
551290;COUROUVRE;55;48.936833;5.358333;324;12;7.8;1.4;4.52
551790;ERNEVILLE AUX BOIS_SAPC;55;48.7495;5.403833;313;12;11.1;-4.3;2.79
552110;GINCREY;55;49.265;5.556667;220;12;7.3;-2.6;2.74
552480;HOUDELAINCOURT;55;48.563;5.5055;390;12;10.2;-0.8;3.92
552790;LANEUVILLE;55;49.485;5.161667;170;12;7.8;-1.0;3.1
553280;MAXEY-SUR-VAISE;55;48.538167;5.668833;256;12;8.5;0.9;4.72
553280;MAXEY SA;55;48.536667;5.67;250;12;6.9;-2.1;2.68
553640;MOUZAY;55;49.460167;5.209167;166;12;10.9;-3.5;3.96
553860;NONSARD;55;48.934167;5.763833;230;12;11.1;-3.8;3.67
554270;REVIGNY-SUR-ORN;55;48.823333;4.973333;145;12;7.9;-1.4;3.38
554430;ROUVRES-EN-WOEVRE;55;49.224667;5.6875;226;12;10.6;-1.1;4.4
554840;SEPTSARGES;55;49.276333;5.155;293;12;9.9;-3.7;3.17
554980;SOUILLY;55;49.056667;5.305;279;12;7.1;-2.6;2.66
555020;STENAY;55;49.493333;5.178333;165;12;7.6;-1.4;3.24
555170;TRIAUCOURT_SAPC;55;48.983167;5.065167;185;12;11.6;-3.0;4.38
555310;VASSINCOURT;55;48.808667;5.033167;187;12;11.6;-2.8;4.27
555510;VIGNEULLES;55;48.993333;5.715;250;12;7.7;-2.3;3.06
555620;VILLERS LE SEC;55;48.616667;5.286667;304;12;7.3;-2.6;2.7
INSEE_CODE;TOWN;DEPARTMENT;LATITUDE;LONGITUDE;ALTITUDE;MONTH;TEMP_MAX;TEMP_MIN;AVG_TEMP
560040;ARZAL;56;47.512667;-2.382667;26;1;11.3;0.1;6.39
560070;AURAY;56;47.659167;-2.971;26;1;12.0;0.4;6.95
560090;BELLE ILE-LE TALUT;56;47.294333;-3.218333;34;1;11.9;0.6;7.82
560100;BAUD;56;47.87;-3.015;51;1;10.8;1.4;6.6
560170;BIGNAN;56;47.883333;-2.766667;160;1;10.8;-0.3;5.89
560310;CAMORS;56;47.823833;-2.991667;112;1;10.6;2.9;6.52
560690;ILE DE GROIX;56;47.652333;-3.502333;41;1;11.5;1.7;7.93
560810;GUISCRIFF SA;56;48.05;-3.664167;165;1;10.5;-0.6;5.85
560830;HENNEBONT;56;47.804667;-3.271;32;1;11.6;2.3;7.62
560900;INZINZAC-LOCHRIST;56;47.826667;-3.245;20;1;10.3;3.4;6.6
561270;MAURON;56;48.065667;-2.285667;74;1;11.2;-1.3;5.35
561370;VANNES-MEUCON;56;47.722;-2.727;132;1;10.7;0.4;6.31
561440;NAIZIN-INRAE;56;48.005333;-2.8165;132;1;10.4;-0.5;5.71
561510;PONTIVY AERODROME;56;48.055667;-2.916667;125;1;10.6;0.7;6.09
561590;PLEUCADEUC;56;47.7655;-2.387167;65;1;11.1;-0.4;5.95
561630;PLOERDUT;56;48.090667;-3.308833;179;1;9.2;2.9;5.85
561650;PLOERMEL;56;47.950833;-2.3975;65;1;11.1;-0.4;6.21
561660;PLOUAY-SA;56;47.916167;-3.3445;75;1;11.4;-0.9;6.21
561700;PLOURAY;56;48.108333;-3.425;205;1;9.9;-0.5;5.37
561780;PONTIVY;56;48.063667;-2.945833;83;1;11.0;-0.8;6.05
561850;LORIENT-LANN BIHOUE;56;47.762833;-3.435667;45;1;11.4;-1.0;6.19
561860;QUIBERON-AERODROME;56;47.479833;-3.099;9;1;10.8;5.5;8.1
561930;RIANTEC;56;47.701667;-3.311667;3;1;10.4;3.9;6.9
562210;ST-JACUT-LES-PINS;56;47.6835;-2.212167;52;1;10.6;-2.5;5.11
562400;SARZEAU SA;56;47.510667;-2.796;35;1;11.2;0.6;6.99
562430;VANNES-SENE;56;47.6045;-2.714167;3;1;11.5;-0.2;6.73
